target_address,target_exgraph_node_id,target_is_x_matched,in_structural_support,in_ig_support,persona_full_asof_kmeans,persona_trajectory_kmeans,community_id,community_size,is_boundary,I_behavior,I_network,I_network_novol,I_predictive,I_predictive_new,I_information,I_information_active,I_temporal,score_recency,cp_new_rate_30d,active_span_days_90d,deg_und,wdeg_und,pagerank,kcore,betweenness,bridge_score,evt_cnt_90d,rank_B_act,rank_B_new,rank_C_struct,rank_C_novol,rank_A_vol,rank_A_beh,rank_D_ig_cp,rank_D_ig_act,rank_hybrid_pred_vol,rank_temporal,rank_random,top100_B_act,top100_C_struct,top100_D_ig_cp,top100_A_vol,votes_BCA_top100,votes_BCDA_top100,top1000_B_act,top1000_C_struct,top1000_D_ig_cp,top1000_A_vol,votes_BCA_top1000,votes_BCDA_top1000,lbl_evt,lbl_cp,lbl_new
0xfeb54c3cf914a78e82d14f9cf714d2816b2b1db2,112029,1,1,0,8,2,13.0,59.0,False,0.7559502208891008,0.521787110606634,0.5168789675032581,1.973847275781464,1.3079641368089536,,,0.5829448896600052,90.0,0.10588235294117647,83,2.0,6.0,6.162322357985612e-05,2.0,1.7853534314665443e-06,1.7853534314665443e-06,247,6713,6116,3581.0,3467.0,2486,3361,,,4453,7864,12393,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,16,15,11
0x470aebc12b34e8f6696dd153a0da77e783dc3783,228420,1,0,0,4,2,,,,0.5255566679922584,,,1.9738453740348223,1.278643130973618,,,0.40936390544159323,70.0,0.5909090909090909,67,,,,,,,51,6714,6288,,,8001,8740,,,7326,12156,17400,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18,16,10
0xd65c0aa64013b34e8b9b3deeeae399722510371e,950447,1,1,0,1,2,3.0,385.0,False,0.5759918154593556,0.6552318493294657,0.7302728381048471,1.9736908321012456,1.2544313148503967,,,0.7548684396441768,88.0,1.0,87,3.0,6.0,0.000111995024482,2.0,0.0003524689278057,0.0003524689278057,38,6715,6404,2204.0,1829.0,9198,7532,,,7894,2928,6571,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,17,16,5
0x751fc0ebfaf6f1d5d2ffe772afa8ef05f54a4746,11361,1,0,0,4,2,,,,0.589474759408386,,,1.9731473027387525,1.1706699379509402,,,0.6195548823393945,86.0,0.9230769230769231,80,,,,,,,55,6716,6839,,,7735,7195,,,7172,6945,18262,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,8,7,1
0x61748c45be2934d463d3a2ce9dd8067617d9e7d5,22410,1,0,0,0,1,,,,0.6364448044343484,,,1.972997390347985,1.4591315926642576,,,0.4988910608267725,85.0,0.5652173913043478,72,,,,,,,91,6717,5402,,,5758,6099,,,6156,9905,6637,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,9,9,2
0xea0895a4ed3820a2aa43f160e7d3167edaeabcc7,87638,1,1,0,7,2,1.0,2085.0,False,0.6230946842951183,0.1695569008281834,0.1873502333207214,1.9729231634637348,1.2346245414287589,,,0.5019903980526266,84.0,0.42857142857142855,82,1.0,2.0,2.373329734419967e-05,1.0,0.0,0.0,77,6718,6500,7845.0,7715.0,6458,6395,,,6507,9823,13793,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,11,11,4
0xfb28a0b0ba53ccc3f9945af7d7645f6503199e73,321056,1,1,0,1,2,1.0,2085.0,False,0.6597420942526575,0.6043847479715811,0.4824694160675999,1.9728215158702265,1.2692832739670714,,,0.5331473693628918,88.0,0.36363636363636365,80,1.0,88.0,0.0002138063581301,1.0,0.0,0.0,123,6719,6329,2670.0,3708.0,4684,5560,,,5555,9046,15573,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,12,11,3
0x66ed248202be8cf63182fd50f2b841be30940cd7,1110253,1,1,0,1,2,3.0,385.0,False,0.5671023262221503,0.5829865052339515,0.561230924454534,1.9728040618988645,1.206467573382495,,,0.5795554749911619,86.0,0.6,82,2.0,6.0,8.423302365552439e-05,2.0,2.600157297841357e-06,2.600157297841357e-06,54,6720,6647,2900.0,3142.0,7787,7729,,,7209,7947,5274,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,12,10,5
0xcfffdf5ff2e8ceaea9251908349e09cc14187b76,13579,1,0,0,4,2,,,,0.59093492801113,,,1.9724097519902164,1.1865580818086925,,,0.5324810632733347,84.0,0.7333333333333333,75,,,,,,,59,6721,6756,,,7490,7166,,,7022,9063,2194,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,13,13,4
0xe1757b2f40629b867e96dbb4a4e804922713c401,379110,1,0,0,4,2,,,,0.5946274650648057,,,1.9723339851219948,1.1766739018593928,,,0.5228475005365322,86.0,0.3076923076923077,84,,,,,,,70,6722,6809,,,6817,7081,,,6676,9290,16670,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,12,11,0
0x382b8a88b9c7460241df9066db33ad87209f37d1,203602,1,0,0,4,2,,,,0.5205275344766731,,,1.9722442806922895,1.1457439570863062,,,0.6469110364560857,88.0,1.1818181818181819,70,,,,,,,43,6723,6990,,,8635,8854,,,7649,6139,9115,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0
0x59a69fef25d2e72a23bb8e0c6ee5b99ff881a943,339159,1,0,0,4,2,,,,0.6069667123180418,,,1.9716323703754253,1.2742262433595948,,,0.6692330497436826,89.0,0.42857142857142855,87,,,,,,,53,6724,6304,,,7849,6793,,,7253,5533,7061,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,31,29,18
0xee947e8d14cbd951105751bbe7d0a4480b6791d3,319075,1,1,0,1,2,1.0,2085.0,False,0.5484043043989787,0.7147286332870896,0.6607180392651449,1.971438312096205,1.291638563278755,,,0.5310975071149944,84.0,0.7058823529411765,76,3.0,24.0,8.924491978325256e-05,2.0,0.0002349898932705,0.0002349898932705,56,6725,6197,1694.0,2419.0,7701,8187,,,7141,9106,3933,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,15,13,6
0x2f27bb864a7823bd9a24a8cbc5e0da51d9dff8e4,321133,1,1,1,1,2,1.0,2085.0,False,0.5473437843530259,0.5758817841678229,0.3618573170219027,1.971429333764136,1.197185194727571,0.8930946165396738,-0.0830158898878279,0.6148454645854677,88.0,0.47058823529411764,85,2.0,26.0,7.718288165230923e-05,2.0,0.0,0.0,48,6726,6703,2968.0,4747.0,8228,8209,421.0,2321.0,7433,7080,10173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,50,43,34
0x0579d1e6a10d592c35a5a726c2bc250292e43185,1045242,1,0,0,4,2,,,,0.5721562684051332,,,1.9712849381897204,1.132739769905483,,,0.5098461849213823,87.0,0.5,71,,,,,,,53,6727,7064,,,7824,7615,,,7257,9629,80,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,8,8,1
0x26c409048b5a861bd83df6b2cb9a818b1fee7485,288202,1,1,0,4,2,368.0,2.0,False,0.5486882065373264,0.3159078488249884,0.4327153487198891,1.9712403197613253,1.4130717995414022,,,0.5832137917434203,88.0,0.34615384615384615,85,1.0,2.0,0.0001261193088661,1.0,0.0,0.0,51,6728,5614,5375.0,4016.0,7992,8179,,,7336,7855,5957,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,0
0x43b52dd6e6473135ac65b5b6e8f7dfe2dd6c0045,1170984,1,0,0,6,2,,,,0.5455330888669624,,,1.971192012887568,0.6803607378912376,,,0.8218991306226038,89.0,,88,,,,,,,44,6729,10061,,,8557,8250,,,7598,1145,13021,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,22,22,0
0x3ae285b8f6adcf9c728d0b761948e25dd065610e,11190,1,1,1,7,2,0.0,2450.0,False,0.6778902609551563,0.214676083575062,0.2302518182200361,1.971136966431964,1.185710772083607,0.4564182203268809,-0.00109550418371,0.4008053725085299,80.0,0.25,79,1.0,2.0,3.3309491590789826e-05,1.0,0.0,0.0,126,6730,6764,7105.0,6731.0,4565,5101,1742.0,1899.0,5508,12359,1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,13,5
0x7a0c9037fb4e51dd10a921e1ea8aaee07862f644,170691,1,0,0,7,2,,,,0.6591798413225401,,,1.9705271340432688,0.8613660438051596,,,0.8125003883110825,89.0,1.6153846153846154,86,,,,,,,57,6731,8642,,,7609,5567,,,7106,1380,7232,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,30,28,2
0x770f0f85fd5a461bc49905187eda4e255759ad5f,359183,1,1,0,7,2,0.0,2450.0,False,0.624279501399066,0.2305671164922016,0.2620338840543154,1.970415116496161,1.162144020936351,,,0.6716658204621196,89.0,0.35714285714285715,88,1.0,2.0,3.967415766438456e-05,1.0,0.0,0.0,86,6732,6893,6667.0,6078.0,5978,6372,,,6278,5473,7991,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9,9,1
0x65f6c95a9c492185c5df58fa94ac015d354ca2ce,370005,1,0,0,4,2,,,,0.5401640567013628,,,1.9703727895243763,1.62135303265501,,,0.5387324337024745,84.0,1.08,55,,,,,,,44,6733,4696,,,8568,8364,,,7601,8920,1824,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6,6,3
0x87860e0d16f35aa80fecbe984145986430d944a3,1040218,1,0,0,4,2,,,,0.5526784118371956,,,1.9703720294175944,1.1455623777012691,,,0.38991818677573525,78.0,0.3333333333333333,74,,,,,,,63,6734,6991,,,7194,8076,,,6864,12581,15576,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1,1,0
0xa87648128d0bb0a4de3eb1cfc08639a752cf96c1,1279493,1,1,0,4,2,1.0,2085.0,False,0.5519319433723914,0.3106844074494472,0.2499054105183503,1.970235933415668,1.3056586193219606,,,0.6141662826323652,88.0,0.4090909090909091,86,1.0,8.0,3.663502922086087e-05,1.0,0.0,0.0,43,6735,6125,5508.0,6347.0,8676,8094,,,7654,7091,13989,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4,4,0
0x86301d3dc6822a475685d0fa5e6bf0bbfe66b73c,288070,1,0,0,4,2,,,,0.5491126370431401,,,1.970041592259,1.1272363926365605,,,0.6577639052548545,89.0,1.0909090909090908,64,,,,,,,49,6736,7105,,,8166,8167,,,7400,5839,13066,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,15,15,1
0x2d3300cc7fe1d686090b7441ea535f37ee5cb448,64611,1,1,0,8,2,5.0,226.0,False,0.6659025657310798,0.7461428511371757,0.7607096313112204,1.969995543048632,1.2512870465920876,,,0.3881426488075104,71.0,0.48484848484848486,69,3.0,14.0,0.0001633379142754,2.0,0.0002358748664511,0.0002358748664511,104,6737,6417,1451.0,1554.0,5228,5395,,,5862,12622,16432,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,17,17,14
0x2befb4c92c3af21107165ca4b7c230a3615201eb,249207,1,1,0,7,2,0.0,2450.0,False,0.6780864144256483,0.2601000546517005,0.3210997603733131,1.9694843817803027,1.2893626074247064,,,0.3862446334614438,82.0,0.19047619047619047,77,1.0,2.0,5.762149939242122e-05,1.0,0.0,0.0,146,6738,6210,6149.0,5120.0,4034,5090,,,5265,12669,11749,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,20,20,2
0x84276e1a46fa6005af2ee55f9bf565ae3153eb17,76110,1,1,0,7,2,16.0,35.0,False,0.646321038276685,0.6180686929835625,0.8064278807752133,1.969451202425577,1.279178421122641,,,0.49223399536433554,85.0,0.25,84,3.0,6.0,0.0001615647407747,1.0,0.000469947962341,0.000469947962341,83,6739,6285,2542.0,1217.0,6117,5875,,,6351,10074,6073,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10,10,1
0x71fa8e99e74440d8fabd6818eb2e76250786ce81,245830,1,0,0,6,2,,,,0.6250278838522939,,,1.9690699937993463,0.4441011552555046,,,0.7918534435695687,88.0,6.0,85,,,,,,,55,6740,12756,,,7732,6352,,,7185,1922,18028,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,20,20,0
0x2626332711cf430dfe24e18db3d581d61df05379,202824,1,0,0,4,2,,,,0.5646407673402742,,,1.9687173538079268,1.3973603158675174,,,0.6597169486943925,89.0,0.32,88,,,,,,,59,6741,5695,,,7437,7792,,,7035,5786,4554,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,11,11,2
0xb3a3af59e21493e8e794b1770a1fd226f88e3248,937304,1,1,0,1,2,7.0,121.0,True,0.62586766814163,0.5054966998780847,0.6340017656703242,1.9686389438209155,1.345120620094136,,,0.4160537279774183,81.0,0.32142857142857145,78,2.0,4.0,3.621801347440071e-05,2.0,0.0006459906048735,0.0012919812097471,95,6742,5930,3795.0,2693.0,5602,6327,,,6088,11996,14166,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,16,14,8
0xfba199b4e76ec3a56227e84b4a237f8128bff0fe,47667,1,1,0,7,2,0.0,2450.0,False,0.6778503780151164,0.2785239836885694,0.3076470340942531,1.9685232196576392,1.257543180157288,,,0.6161069975093074,89.0,0.11904761904761904,88,1.0,4.0,5.3069628630234194e-05,1.0,0.0,0.0,104,6743,6390,5952.0,5300.0,5253,5105,,,5866,7040,6351,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,41,35,18
0xdf6160fe3e5a7d6df67c2bb3d7e100b47efa243c,9428,1,1,0,1,2,1.0,2085.0,False,0.6125302301864906,0.6589733888258292,0.6564510026485055,1.9681985685687344,1.126933755313805,,,0.44669958159985684,81.0,0.38095238095238093,80,4.0,12.0,6.634377953749257e-05,3.0,0.0003295572903285,0.0003295572903285,62,6744,7106,2170.0,2457.0,7291,6667,,,6905,11205,6028,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,14,12,5
0x886401edc67d9078705fb2b52b125fe578555671,225321,1,0,0,4,2,,,,0.5794964841552908,,,1.9681796986876765,1.3639731070720342,,,0.6427901789450846,88.0,0.45454545454545453,87,,,,,,,52,6745,5855,,,7939,7443,,,7305,6262,13654,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,12,10,4
0x9a430003baed68f7cf460de24182ee8f83faff00,1273108,1,1,0,7,2,4.0,312.0,False,0.6399843343275107,0.3056606549796107,0.2999957960230378,1.9679638459704965,1.2202356084000645,,,0.708938700982,90.0,0.21052631578947367,89,1.0,4.0,5.032083567914351e-05,1.0,0.0,0.0,81,6746,6577,5572.0,5418.0,6238,6018,,,6423,4324,4347,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6,5,2
0xd59120f2a160c9862301c1f3bb5f171279f95512,12409,1,1,0,6,2,3.0,385.0,False,0.6150298586799083,0.2067515870013032,0.2144028250725186,1.967881449810724,0.7373792997801312,,,0.8785116711943434,89.0,6.25,88,1.0,2.0,3.053580597279327e-05,1.0,0.0,0.0,48,6747,9533,7255.0,7083.0,8284,6607,,,7438,348,6876,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,33,32,6
0xa654e8e6b7e36baae2ebdb1d3bbfc3b4234a6e50,161227,1,0,0,4,2,,,,0.533230526106278,,,1.9678092068983564,1.2852724493509895,,,0.6620877764841467,87.0,0.9230769230769231,83,,,,,,,33,6748,6235,,,9692,8516,,,8163,5733,4162,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4,4,1
0x8834ed21f3babbebe879b1bc3953ee4088801846,587412,1,0,0,6,2,,,,0.6111483278518598,,,1.9672414226074957,0.5111238635205286,,,0.8084163169400366,88.0,10.666666666666666,86,,,,,,,48,6749,11877,,,8262,6697,,,7440,1478,3077,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,28,28,1
0x6a4cf3f1ef9d0a369d47a949acebf8ecc443c575,439525,1,1,0,4,2,0.0,2450.0,False,0.5439232188891437,0.2064678185563543,0.261172068777063,1.9670153407446311,1.2984085362323008,,,0.6225862462693302,89.0,0.15384615384615385,88,1.0,2.0,3.932078397355111e-05,1.0,0.0,0.0,46,6750,6163,7267.0,6095.0,8413,8291,,,7523,6861,10292,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,11,9,3
0x4e1e4cab1f2bfe4b8725f525611f043b44b2d9e4,76660,1,1,1,4,2,0.0,2450.0,False,0.6093075046265757,0.2191428090974061,0.2865220498591668,1.9669429947143413,1.138817619516988,0.5863147679315782,0.0020340667753267,0.7393417678803704,88.0,0.9230769230769231,87,1.0,2.0,4.604356863156799e-05,1.0,0.0,0.0,56,6751,7031,7027.0,5619.0,7656,6742,1310.0,1851.0,7157,3371,17104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,21,11
0xf6ad2baa24b7be97921dd359eae00ed0d8a1a5cc,86589,1,0,0,4,2,,,,0.5788275539346511,,,1.9668924574631677,0.9748926842933112,,,0.6522053357860123,84.0,1.5714285714285714,81,,,,,,,43,6752,7981,,,8712,7464,,,7661,5998,15030,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,20,18,2
0xf354d776288eff3a9b860945c2066936fd5a79e1,164673,1,1,0,7,2,302.0,2.0,False,0.64270383178374,0.3159078488249884,0.4327153487198891,1.9668540733278617,0.9972249809433208,,,0.9141573878803905,90.0,1.3333333333333333,89,1.0,2.0,0.0001261193088661,1.0,0.0,0.0,54,6753,7838,5459.0,4364.0,7820,5957,,,7227,111,12533,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,17,17,0
0x89f04f5c012eda374e38a7012aeb3cb43c90a52f,1331487,1,0,0,4,2,,,,0.5538304955483824,,,1.9666501267334864,1.378543250858406,,,0.8035063049191162,90.0,1.0666666666666667,84,,,,,,,41,6754,5792,,,8860,8047,,,7769,1592,11159,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,11,10,4
0xebb1bf432de7629712a3706389ecfe110a3aa6f8,130154,1,1,0,7,2,1.0,2085.0,False,0.6577821954441285,0.1672762433261866,0.1827889183167276,1.966549697332315,1.3318327813915516,,,0.5464527418846541,88.0,0.13157894736842105,86,1.0,2.0,2.3347179552661305e-05,1.0,0.0,0.0,103,6755,6007,7919.0,7902.0,5292,5604,,,5900,8746,5321,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,20,19,4
0x0d5387a3ee2466dbac658dd18033e303bfb26ab0,113430,1,1,0,1,2,1.0,2085.0,False,0.6228417900395691,0.4847185437423804,0.3514945138100643,1.9664810103900028,1.2872541772482873,,,0.6972364152867142,89.0,0.6,86,1.0,24.0,7.206929500272638e-05,1.0,0.0,0.0,76,6756,6223,4030.0,4816.0,6466,6401,,,6550,4697,17695,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,8,8,0
0x99bd39a9799e25015cf3a258f32a07b952e9d3eb,339432,1,1,1,7,2,10.0,81.0,False,0.6206451428828162,0.2385231428931769,0.277945936856266,1.9663614058348835,1.296175961975103,-0.338214681006985,-0.0357133389860475,0.40329265842428685,80.0,0.2857142857142857,78,1.0,2.0,4.419486694225344e-05,1.0,0.0,0.0,106,6757,6179,6542.0,5777.0,5171,6458,2695.0,2171.0,5840,12306,7677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0xc28fc7ea1e6f67a7b112b724d8f7a4c11ae0bc29,397238,1,0,0,4,2,,,,0.5982353456020354,,,1.9663389167946288,1.315338989010399,,,0.6992740500691933,90.0,0.36363636363636365,87,,,,,,,65,6758,6088,,,7100,6981,,,6820,4631,1720,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17,16,1
0xc35cdbbe122e1db621425cd129588d4105b7b573,1146404,1,0,1,4,2,,,,0.5402226509960405,,,1.966228118803332,1.0981636670677173,-0.2746747202042195,0.0097424031851427,0.7907971146264283,90.0,0.7272727272727273,87,,,,,,,55,6759,7256,,,7754,8362,2676.0,1551.0,7200,1957,17047,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,7,0
0xf3442dd014446b60d19cdcce0313160c3e515d41,22627,1,1,0,1,2,0.0,2450.0,False,0.5596860496780419,0.7957077395215874,0.7874889645604742,1.966183431723824,1.7790006122167403,,,0.6499810454437095,89.0,0.9642857142857143,71,4.0,12.0,6.351009291375123e-05,4.0,0.00221717554363,0.00443435108726,56,6760,4065,1147.0,1342.0,7705,7911,,,7162,6060,1837,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4,4,3
0x6eb357501f7285c1b01b0548e9f5c4607b8607f6,317389,1,1,0,4,2,246.0,2.0,False,0.5558723697844977,0.3505381090511624,0.4327153487198891,1.9660430346266544,1.1720175261488974,,,0.6256567051658587,87.0,1.0769230769230769,72,1.0,2.0,0.0001261193088661,1.0,0.0,0.0,43,6761,6833,5083.0,4124.0,8651,7996,,,7668,6731,2751,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,16,16,4
0xe82afb88e7b8baebfa29bc4b5e6d06ded3421575,306561,1,1,1,4,2,212.0,2.0,False,0.6098176552058697,0.446451843443898,0.4327153487198891,1.9659833102154056,1.196614932238105,0.4291624817534062,0.0174459144567544,0.7629714096409557,89.0,0.8461538461538461,87,1.0,6.0,0.0001261193088661,1.0,0.0,0.0,51,6762,6707,4457.0,4339.0,8041,6730,1787.0,1193.0,7354,2724,9616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,43,35
0x3815b87b355a7af24bde3dce518ed255a82ad11c,54197,1,0,0,7,2,,,,0.6233470205025329,,,1.965967564611083,1.131698958716213,,,0.4069254976292336,83.0,0.2,79,,,,,,,99,6763,7073,,,5438,6389,,,6014,12215,6675,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,21,20,2
0x440dc98aae2b8954ea5893021bb84891a066ab39,153595,1,0,0,7,2,,,,0.7353923321977887,,,1.965824948313829,1.50811808228891,,,0.6974603344192366,90.0,0.16,89,,,,,,,158,6764,5173,,,3751,3809,,,5141,4693,16157,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2,2,0
0x6db43f9ca8c93b0d4493ef342e033f1f42691833,17464,1,0,0,4,2,,,,0.5450241078457928,,,1.9657697545637345,1.2340799371953397,,,0.5247391584051244,82.0,0.625,81,,,,,,,47,6765,6503,,,8332,8261,,,7488,9240,16682,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6,5,2
0x15e03c94d02d6be593e82fed43872970a8a07c1a,14243,1,1,0,4,2,5.0,226.0,False,0.5635430116827136,0.3064594106024299,0.3015933072686761,1.9655812354744715,1.669475055452787,,,0.6456579687006124,88.0,0.6451612903225806,84,1.0,4.0,5.104363588260865e-05,1.0,0.0,0.0,51,6766,4496,5568.0,5395.0,7985,7829,,,7356,6179,16638,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,16,16,6
0xba449117818563a65bc65019138c553eb87f1474,12492,1,0,1,7,2,,,,0.6755741447577394,,,1.965539907339332,1.0516651717006902,0.2326197824841622,0.0051940348231512,0.6188063519570394,87.0,0.5,86,,,,,,,102,6767,7520,,,5327,5163,1920.0,1787.0,5942,6968,2998,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,33,32,18
0x208c4ac98cc79927d5f70b9b287809df7bb45bb9,58770,1,1,0,4,2,0.0,2450.0,False,0.5727733875535689,0.2076344221633665,0.2161684953966452,1.9653137492151875,1.68787458725196,,,0.591282437395909,88.0,0.6060606060606061,79,1.0,2.0,3.117513909371759e-05,1.0,0.0,0.0,59,6768,4412,7229.0,7045.0,7435,7597,,,7053,7652,11661,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,24,23,12
0x01a19569d2520cf729a23e10e793b083dff5a1b1,195967,1,0,0,4,2,,,,0.5107888475901189,,,1.9645058994354296,1.07228796064243,,,0.5282929131521225,87.0,0.14285714285714285,86,,,,,,,48,6769,7400,,,8206,9089,,,7449,9161,8413,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,0
0x6f867b07b867a277cc06d222b3a26958555578a5,1341168,1,1,0,1,2,1.0,2085.0,False,0.5664561351339735,0.5690818514314542,0.4450540211039643,1.9643525648964797,1.2759908915632323,,,0.6989061113911714,89.0,0.46153846153846156,88,1.0,50.0,0.0001296499768982,1.0,0.0,0.0,68,6770,6297,3039.0,3923.0,6906,7745,,,6754,4649,17650,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,14,12,4
0x339eaa8d23a8c19a05d25c8cb10383d44bbd953e,504163,1,0,0,4,2,,,,0.579020895762155,,,1.9643236122286736,1.020694012373746,,,0.5943161667880739,85.0,1.3846153846153846,65,,,,,,,51,6771,7711,,,7996,7454,,,7360,7601,17448,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26,26,0
0xf493b10072a43fb4ddf736c77347338acc3a0f16,316562,1,1,0,4,2,1.0,2085.0,False,0.4990123938480829,0.3007209820490183,0.2014125362593013,1.963960108024373,0.9473209657018796,,,0.47732674547709303,67.0,1.3333333333333333,51,1.0,4.0,2.777646277539449e-05,1.0,0.0,0.0,50,6772,8146,5675.0,7498.0,8124,9346,,,7392,10445,5280,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10,10,7
0x963128499c42385a89d62b88b94cd6ed5b9c4403,259266,1,0,0,6,2,,,,0.572620986285723,,,1.963409116961505,0.4755162804597554,,,0.7948137054841328,88.0,30.0,85,,,,,,,45,6773,12351,,,8506,7605,,,7582,1816,17739,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,23,23,0
0x0ff193104e333c3554264222d00aadf37e808090,204732,1,1,1,4,2,349.0,2.0,False,0.5938062958196845,0.3159078488249884,0.4327153487198891,1.9632134816702091,0.9871194403010048,-0.0963563701877739,-0.0139978329319182,0.6710058538536812,87.0,0.8,85,1.0,2.0,0.0001261193088661,1.0,0.0,0.0,58,6774,7903,5367.0,3972.0,7511,7101,2591.0,2038.0,7099,5488,11027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,4
0x34882d9a56dc679be6164e006505c56800047aba,435434,1,0,0,4,2,,,,0.6124970042642985,,,1.9631635282921565,0.9846271472220488,,,0.7679164912670338,88.0,1.7333333333333334,85,,,,,,,42,6775,7922,,,8737,6669,,,7723,2591,11071,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,14,14,5
0x022fd450a42a12cbc5e5155133b5839f92f45aa4,83927,1,1,0,7,2,370.0,2.0,False,0.6651082911887864,0.3505381090511624,0.4327153487198891,1.9630611859439195,1.3781681699620985,,,0.5298473680018378,88.0,0.2857142857142857,82,1.0,2.0,0.0001261193088661,1.0,0.0,0.0,94,6776,5795,5047.0,3942.0,5612,5413,,,6120,9131,6368,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4,4,3
